0,0.0006,19.5589
0.1,0.0006,19.732
0.2,0.0007,25.5043
0.3,0.0009,37.4783
0.4,0.0011,43.5266
0.5,0.0012,45.0555
0.6,0.0013,50.391
0.7,0.0014,52.0595
0.8,0.0015,57.9977
0.9,0.0016,59.6295
1,0.0017,65.065
1.1,0.0018,67.513
1.2,0.002,72.6028
1.3,0.002,74.5436
1.4,0.0022,79.1968
1.5,0.0023,82.6161
1.6,0.0024,86.0952
1.7,0.0025,89.3939
1.8,0.0026,92.7059
1.9,0.0027,97.0969
2,0.0028,99.3015
2.1,0.003,103.9465
2.2,0.0031,106.0825
2.3,0.0032,110.8312
2.4,0.0033,112.494
2.5,0.0034,117.8221
2.6,0.0035,118.7351
2.7,0.0036,124.2055
2.8,0.0037,125.8784
2.9,0.0039,130.4451
3,0.0039,132.1398
3.1,0.0041,136.8476
3.2,0.0042,138.9437
3.3,0.0043,143.1203
3.4,0.0044,145.365
3.5,0.0045,148.9577
3.6,0.0046,152.2767
3.7,0.0047,154.9911
3.8,0.0048,158.3348
3.9,0.0049,160.6078
4,0.0051,165.0329
4.1,0.0052,166.6627
4.2,0.0053,171.0016
4.3,0.0054,172.3588
4.4,0.0055,177.2842
4.5,0.0056,178.2356
4.6,0.0057,183.274
4.7,0.0058,184.1404
4.8,0.006,188.4471
4.9,0.006,190.2791
5,0.0062,194.6929
5.1,0.0063,195.6223
5.2,0.0064,199.678
5.3,0.0065,202.0444
5.4,0.0066,205.1792
5.5,0.0067,207.6111
5.6,0.0068,210.4064
5.7,0.0069,213.6384
5.8,0.0071,215.5602
5.9,0.0072,219.5471
6,0.0073,221.0213
6.1,0.0074,225.0083
6.2,0.0075,226.1663
6.3,0.0076,230.9063
6.4,0.0077,231.4109
6.5,0.0079,235.9895
6.6,0.0079,237.0247
6.7,0.0081,241.1907
6.8,0.0082,242.0791
6.9,0.0083,246.6643
7,0.0084,247.5119
7.1,0.0085,251.3306
7.2,0.0086,253.2153
7.3,0.0087,256.2063
7.4,0.0088,258.9126
7.5,0.009,261.3693
7.6,0.0091,264.0275
7.7,0.0092,266.1541
7.8,0.0093,269.7692
7.9,0.0094,271.0322
8,0.0095,274.8304
8.1,0.0096,275.8954
8.2,0.0097,280.1987
8.3,0.0098,280.826
8.4,0.01,285.1802
8.5,0.01,285.8673
8.6,0.0102,290.011
8.7,0.0103,290.98
8.8,0.0104,295.1758
8.9,0.0105,295.7871
9,0.0106,299.7831
9.1,0.0107,301.5144
9.2,0.0108,304.1564
9.3,0.0109,306.2765
9.4,0.0111,309.2933
9.5,0.0112,311.5511
9.6,0.0113,313.4094
9.7,0.0114,316.6932
9.8,0.0115,318.0865
9.9,0.0116,321.8458
10,0.0117,322.6958
10.1,0.0118,326.6624
10.2,0.0119,326.9747
10.3,0.0121,331.4421
10.4,0.0122,332.0709
10.5,0.0123,336.0801
10.6,0.0124,336.5283
10.7,0.0125,340.7025
10.8,0.0126,341.5372
10.9,0.0127,345.2507
11,0.0128,346.3258
11.1,0.013,349.4617
11.2,0.0131,351.559
11.3,0.0132,354.0259
11.4,0.0133,355.9125
11.5,0.0134,358.1723
11.6,0.0135,361.6496
11.7,0.0136,362.5871
11.8,0.0137,366.0516
11.9,0.0138,367.0121
12,0.014,370.9082
12.1,0.014,371.4228
12.2,0.0142,375.7134
12.3,0.0143,376.0736
12.4,0.0144,380.0356
12.5,0.0145,380.8537
12.6,0.0146,385.0619
12.7,0.0147,385.3686
12.8,0.0148,389.0942
12.9,0.0149,390.7473
13,0.0151,393.7984
13.1,0.0152,395.0855
13.2,0.0153,398.0574
13.3,0.0154,400.4302
13.4,0.0155,402.2063
13.5,0.0156,405.3075
13.6,0.0157,406.7325
13.7,0.0158,410.002
13.8,0.0159,411.1775
13.9,0.0161,414.9162
14,0.0162,415.3391
14.1,0.0163,419.5722
14.2,0.0164,420.0644
14.3,0.0165,424.2183
14.4,0.0166,424.5341
14.5,0.0167,428.5654
14.6,0.0168,429.187
14.7,0.017,433.0525
14.8,0.017,434.0702
14.9,0.0172,437.2
15,0.0173,439.0611
15.1,0.0174,441.6049
15.2,0.0175,443.6101
15.3,0.0176,445.8019
15.4,0.0177,448.8064
15.5,0.0178,450.1993
15.6,0.0179,453.274
15.7,0.0181,454.4298
15.8,0.0182,458.1877
15.9,0.0183,458.6088
16,0.0184,462.9949
16.1,0.0185,463.0862
16.2,0.0186,466.8367
16.3,0.0187,467.6744
16.4,0.0189,471.5523
16.5,0.0189,471.8482
16.6,0.0191,475.7794
16.7,0.0192,476.8672
16.8,0.0193,479.8197
16.9,0.0194,481.1786
17,0.0195,484.203
17.1,0.0196,486.0441
17.2,0.0197,488.0654
17.3,0.0198,490.7334
17.4,0.02,492.5075
17.5,0.0201,495.46
17.6,0.0202,496.461
17.7,0.0203,499.9815
17.8,0.0204,500.4073
17.9,0.0205,504.5623
18,0.0206,504.8864
18.1,0.0207,508.4616
18.2,0.0208,508.9293
18.3,0.021,513.0831
18.4,0.021,513.3643
18.5,0.0212,517.0746
18.6,0.0213,517.7857
18.7,0.0214,521.0659
18.8,0.0215,522.5649
18.9,0.0216,525.2266
19,0.0217,526.6703
19.1,0.0218,529.0682
19.2,0.0219,531.771
19.3,0.0221,533.0803
19.4,0.0222,535.7829
19.5,0.0223,536.8644
19.6,0.0224,540.6702
19.7,0.0225,540.9925
19.8,0.0226,544.7591
19.9,0.0227,545.034
20,0.0229,548.7428
20.1,0.0229,549.2492
20.2,0.0231,553.3621
20.3,0.0231,553.1765
20.4,0.0233,556.9803
20.5,0.0234,558.0972
20.6,0.0235,560.8923
20.7,0.0236,562.0297
20.8,0.0237,564.9374
20.9,0.0238,566.6809
21,0.024,568.7128
21.1,0.0241,570.8883
21.2,0.0242,572.5681
21.3,0.0243,575.3262
21.4,0.0244,576.3441
21.5,0.0245,579.5215
21.6,0.0246,579.9358
21.7,0.0247,583.6055
21.8,0.0248,584.2367
21.9,0.025,587.9155
22,0.025,587.996
22.1,0.0252,591.923
22.2,0.0253,592.2392
22.3,0.0254,595.8321
22.4,0.0255,596.2568
22.5,0.0256,599.2084
22.6,0.0257,600.7396
22.7,0.0259,603.4715
22.8,0.0259,604.3776
22.9,0.0261,606.684
23,0.0262,609.1243
23.1,0.0263,610.5827
23.2,0.0264,613.0323
23.3,0.0265,614.0936
23.4,0.0266,617.4933
23.5,0.0267,617.7781
23.6,0.0268,621.5249
23.7,0.0269,621.7113
23.8,0.0271,625.0202
23.9,0.0272,625.4435
24,0.0273,629.3695
24.1,0.0274,629.2201
24.2,0.0275,632.693
24.3,0.0276,633.4649
24.4,0.0277,636.4425
24.5,0.0278,637.1747
24.6,0.028,640.266
24.7,0.028,641.2735
24.8,0.0282,643.5533
24.9,0.0283,645.7312
25,0.0284,647.3075
25.1,0.0285,649.893
25.2,0.0286,651.0207
25.3,0.0287,653.9525
25.4,0.0288,654.494
25.5,0.029,658.1298
25.6,0.0291,658.4674
25.7,0.0292,661.8524
25.8,0.0293,661.9815
25.9,0.0294,665.8907
26,0.0295,665.9308
26.1,0.0296,669.4149
26.2,0.0297,669.9596
26.3,0.0298,673.2193
26.4,0.0299,674.1096
26.5,0.0301,677.029
26.6,0.0302,677.9755
26.7,0.0303,680.5434
26.8,0.0304,682.6655
26.9,0.0305,683.9585
27,0.0306,686.2862
27.1,0.0307,687.7747
27.2,0.0308,690.6018
27.3,0.0309,691.1473
27.4,0.0311,694.6128
27.5,0.0312,694.8377
27.6,0.0313,698.3778
27.7,0.0314,698.6291
27.8,0.0315,702.4881
27.9,0.0316,702.1505
28,0.0317,705.9122
28.1,0.0318,706.536
28.2,0.032,709.6769
28.3,0.032,710.1382
28.4,0.0322,713.2698
28.5,0.0323,714.4313
28.6,0.0324,716.8024
28.7,0.0325,718.3724
28.8,0.0326,720.2807
28.9,0.0327,722.6675
29,0.0328,723.7142
29.1,0.0329,726.3684
29.2,0.033,727.0115
29.3,0.0332,730.7163
29.4,0.0333,730.8298
29.5,0.0334,734.0543
29.6,0.0335,734.2888
29.7,0.0336,737.9437
29.8,0.0337,738.1453
29.9,0.0339,741.8309
30,0.0339,741.8537
30.1,0.0341,745.0552
30.2,0.0342,745.9075
30.3,0.0343,748.9368
30.4,0.0344,749.4725
30.5,0.0345,752.0501
30.6,0.0346,753.8639
30.7,0.0347,755.6696
30.8,0.0348,757.4396
30.9,0.0349,758.8826
31,0.0351,761.5623
31.1,0.0352,762.0925
31.2,0.0353,765.519
31.3,0.0354,765.7589
31.4,0.0355,768.7094
31.5,0.0356,769.2819
31.6,0.0357,772.9516
31.7,0.0358,772.4909
