0,0.0016,9.9623
0.1,0.0016,11.1396
0.2,0.0017,19.3347
0.3,0.0019,28.3215
0.4,0.002,35.4492
0.5,0.0021,40.177
0.6,0.0022,45.3761
0.7,0.0024,49.3444
0.8,0.0025,54.4487
0.9,0.0026,58.0501
1,0.0027,63.6636
1.1,0.0028,66.5733
1.2,0.0029,72.4882
1.3,0.003,74.8054
1.4,0.0032,81.1665
1.5,0.0032,83.3679
1.6,0.0034,89.0803
1.7,0.0034,91.3379
1.8,0.0036,97.0298
1.9,0.0037,99.5804
2,0.0038,104.8688
2.1,0.0039,107.3683
2.2,0.004,112.1657
2.3,0.0041,115.6265
2.4,0.0043,119.6753
2.5,0.0043,122.8808
2.6,0.0045,126.4968
2.7,0.0046,130.8898
2.8,0.0047,133.6308
2.9,0.0048,137.9585
3,0.0049,140.2374
3.1,0.005,145.1936
3.2,0.0051,146.9166
3.3,0.0053,152.2165
3.4,0.0053,153.657
3.5,0.0055,158.4043
3.6,0.0056,160.5163
3.7,0.0057,165.5496
3.8,0.0058,166.7738
3.9,0.0059,171.6098
4,0.006,173.8023
4.1,0.0061,177.9269
4.2,0.0062,180.2235
4.3,0.0064,184.0024
4.4,0.0065,186.8859
4.5,0.0066,189.8887
4.6,0.0067,193.405
4.7,0.0068,195.7773
4.8,0.0069,199.77
4.9,0.007,201.6823
5,0.0071,206.1647
5.1,0.0072,207.485
5.2,0.0074,212.1672
5.3,0.0075,213.5262
5.4,0.0076,217.9771
5.5,0.0077,219.0698
5.6,0.0078,223.8891
5.7,0.0079,224.7551
5.8,0.008,229.1487
5.9,0.0081,230.4897
6,0.0082,234.1
6.1,0.0083,236.3924
6.2,0.0085,239.4955
6.3,0.0086,241.6214
6.4,0.0087,244.5
6.5,0.0088,247.5593
6.6,0.0089,249.4602
6.7,0.009,252.7309
6.8,0.0091,254.4084
6.9,0.0092,258.2188
7,0.0093,259.3769
7.1,0.0095,263.4426
7.2,0.0096,264.3121
7.3,0.0097,268.5812
7.4,0.0098,269.4657
7.5,0.0099,273.6538
7.6,0.01,274.2066
7.7,0.0102,278.427
7.8,0.0102,279.566
7.9,0.0104,282.8456
8,0.0104,284.4941
8.1,0.0106,287.8999
8.2,0.0107,289.6554
8.3,0.0108,292.1989
8.4,0.0109,294.5791
8.5,0.011,296.6688
8.6,0.0111,299.9523
8.7,0.0112,301.3049
8.8,0.0114,304.6145
8.9,0.0115,305.5585
9,0.0116,309.6188
9.1,0.0117,310.3444
9.2,0.0118,314.1658
9.3,0.0119,314.5992
9.4,0.012,318.7247
9.5,0.0121,319.3435
9.6,0.0123,323.2799
9.7,0.0123,323.9287
9.8,0.0125,327.3999
9.9,0.0126,328.9382
10,0.0127,331.9762
10.1,0.0128,333.1617
10.2,0.0129,335.8632
10.3,0.013,338.6117
10.4,0.0131,339.9242
10.5,0.0132,342.8557
10.6,0.0134,344.269
10.7,0.0135,347.5177
10.8,0.0136,348.3675
10.9,0.0137,352.0025
11,0.0138,352.4947
11.1,0.0139,356.2051
11.2,0.014,356.9535
11.3,0.0141,360.9584
11.4,0.0142,361.079
11.5,0.0144,364.8447
11.6,0.0145,365.9993
11.7,0.0146,369.2203
11.8,0.0147,370.1196
11.9,0.0148,373.2694
12,0.0149,374.8111
12.1,0.015,377.1989
12.2,0.0151,379.2193
12.3,0.0152,381.02
12.4,0.0154,383.7878
12.5,0.0155,385.2534
12.6,0.0156,387.9303
12.7,0.0157,388.8269
12.8,0.0158,392.5207
12.9,0.0159,393.0643
13,0.016,396.8724
